created_at;id;id_str;full_text;quote_count;reply_count;retweet_count;favorite_count;geo;lang;user_id_str;conversation_id;conversation_id_str;media_url_https;media_type;username
Fri May 19 22:11:28 +0000 2023;1659683215093936000;1659683215093936128;"Diduga Ada Kekerasan Seksual Sebelum Anak Pj Gub. Papua Pegunungan Tewas\nKorban sempat dibawa ke rumah sakit sebelum akhirnya meninggal dunia.\nDari tempat kejadian diamankan barang bukti beberapa botol minuman beralkohol berbagai jenis.\nSabtu, 20 Mei 2023 https://t.co/z1JbAaIGOF";0;0;0;0;;in;1496351386300477443;1659683215093936000;1659683215093936128;"";"";KagoyaSilas
Fri May 19 16:36:54 +0000 2023;1659599016324370400;1659599016324370434;"Entah kenapa tiap bahas masalah pelanggaran HAM, pelanggaran HAM di Aceh luput dari pembahasan nasional, padahal didalamnya ada kekerasan seksual, pembantaian, penyiksaan, penghilangan paksa baik harta maupun nyawa\n\nPembahasan Pelanggaran HAM di Indonesia terkesan cherry picking https://t.co/zVqHPST0RV";0;0;0;1;;in;1553659060846620673;1659599016324370400;1659599016324370434;"https://pbs.twimg.com/media/FwgUgqxaAAACDOW.jpg";"photo";fajroutine
Fri May 19 19:09:41 +0000 2023;1659637467195011000;1659637467195011072;"@sosmedkeras Aku sebagai cewek kesal juga sih. Perawan itu penting yaa. Aku najis ya mau disamakan dengan lonte yang main sana sini berhati baik.\nKalo sange ya onani/masturbate bisa bahkan tanpa harus penetration. Kecualilah dia korban kekerasan seksual lain cerita.";0;1;0;5;;in;1394381345183342592;1659395318205792300;1659395318205792256;"";"";Jeslynxxiao
Fri May 19 07:53:29 +0000 2023;1659467294605734000;1659467294605733889;"Daripada praktek nikah yang tidak penting begini, lebih baik kalau mereka belajar tentang:\n- akuntansi rumah tangga\n- pembagian tugas di rumah\n- gizi bayi &amp; balita\n- jenis-jenis kontrasepsi\n- psikologi &amp; komunikasi suami-istri\n- perhitungan suku bunga KPR\n- pengisian SPT\n- dsb";1118;561;10092;37441;;in;4895949967;1659467294605734000;1659467294605733889;"";"";karimnas_
Fri May 19 23:54:50 +0000 2023;1659709228398026800;1659709228398026753;"@LArismi11 MUI Pusat kemana kalau ada yg beginian, koq gak ada suaranya MUI pusat kalau ada santriwati yg jagi korban kekerasan seksual yg di lakukan pimpinan Ponpes dan faktanya sangat banyak terjadi tapi MUI diem, giliran konser music saja koar2 gak jelas..";0;1;0;0;;in;1618886949191946240;1659555660273717200;1659555660273717248;"";"";GembrixNv
Fri May 19 10:04:00 +0000 2023;1659500141240279000;1659500141240279040;"Viral sekelompok penari Sintren di Brebes mengalami kekerasan dan pelecehan seksual saat sedang pentas. Apa kata DP3KB Pemkab Brebes?\n\nhttps://t.co/QxmMRkmWhs";0;1;1;6;;in;69183155;1659500141240279000;1659500141240279040;"";"";detikcom
Fri May 19 12:02:06 +0000 2023;1659529861676036000;1659529861676036096;"Khofifah pastikan pelayanan kasus kekerasan seksual buka 24 jam\nhttps://t.co/p3RtQR8TNY";0;0;0;0;;in;1557190679553769473;1659529861676036000;1659529861676036096;"";"";ANTARAJatim_
Fri May 19 10:50:07 +0000 2023;1659511749501153300;1659511749501153282;"Menteri Sosial (Mensos), Tri Rismaharini mengatakan, pembuatan modul tersebut sebagai upaya mengurangi kekerasan seksual yang dialami oleh anak disabilitas. "Jadi karena itu, kami membuat modul parenting untuk menangani anak-anak disabilitas,";0;1;0;0;;in;1438732688198823937;1659511554298253300;1659511554298253314;"";"";TrijayafmSby
Fri May 19 10:05:08 +0000 2023;1659500425446572000;1659500425446572032;"Mengenal Enabler, Sosok Bungkam yang Jadi 'Musuh' Para Korban dan Penyintas Kekerasan Seksual https://t.co/RYeHVb2hHw";0;0;0;0;;in;3070875835;1659500425446572000;1659500425446572032;"";"";beautynesia_id
Fri May 19 11:41:57 +0000 2023;1659524792758960000;1659524792758960130;"Quotenya pada fafifu kekerasan seksual dll\n\nGua pribadi yakin dari 1400an pasiennya yg korban KS ga bakal sampe 10 persennya\n\nI play low mungkin cuman 10 sampe 20 orang aja";0;1;0;0;;in;1115929669700804608;1659524792758960000;1659524792758960130;"";"";itsurboihyl
Fri May 19 02:28:55 +0000 2023;1659385614847058000;1659385614847057921;"Seorang dokter gigi di Bali membuka praktik aborsi ilegal sejak tahun 2006\n\nMenurut Polda Bali, dokter gigi KAW sudah menangani lebih dari 1.300 pasien sejak awal praktik aborsi\n\nKAW mengaku menangani aborsi ilegal karena kasihan dengan masa depan pasiennya yang rata2 masih muda https://t.co/Xcobhyui2m";173;40;264;1124;;in;1632670728503058439;1659385614847058000;1659385614847057921;"https://pbs.twimg.com/media/FwdSY4eacAIhN5r.png";"photo";TMIHARINI
Fri May 19 11:50:04 +0000 2023;1659526833023635500;1659526833023635456;"Pemerintah Provinsi Jawa Timur membuka hotline khusus untuk pengaduan kasus kekerasan seksual kepada perempuan dan anak melalui SAPA 129 https://t.co/43G5SjMTX1";0;0;0;0;;in;1291246080269545472;1659526833023635500;1659526833023635456;"";"";ngopibareng_id
Fri May 19 11:38:42 +0000 2023;1659523972105670700;1659523972105670657;"Perangi Kekerasan Seksual, Gubernur Jatim Buka Hotline Sapa 129 https://t.co/06GnoNwYri";0;0;1;4;;in;154102750;1659523972105670700;1659523972105670657;"";"";Beritasatu
Fri May 19 10:18:43 +0000 2023;1659503844865503200;1659503844865503232;"ini nih susahnya, krn kita gak tahu yg datang aborsi tuh korban pemerkosn atau bukan :') apa gak ada cara gitu ya biar korban kekerasan seksual tuh bisa punya akses buat kyk gini, jdinya masuk legal 🤧 bukan membenarkan aborsi tpi ini khusus mereka para korban aja🤧";0;1;0;1;;in;936091602;1659503844865503200;1659503844865503232;"";"";wednsdaiy
Fri May 19 12:45:41 +0000 2023;1659540832704409600;1659540832704409600;"Wajib tau! Gubernur Jatim sediakan pelayanan Hotline 129 selama 24 jam tentang kekerasan seksual https://t.co/ymH1XBiNIg";0;0;0;0;;in;1613784097243172864;1659540832704409600;1659540832704409600;"";"";SurabayaInsider
Fri May 19 10:09:16 +0000 2023;1659501466862882800;1659501466862882818;"Kawal Kasus Kekerasan Seksual di Pengadilan, Jangan Berlama-Lama https://t.co/srAo0cRcAV";0;0;0;2;;in;2392460208;1659501466862882800;1659501466862882818;"";"";jawapos
Fri May 19 12:00:57 +0000 2023;1659529573682258000;1659529573682257921;"Anda juga dapat melihat jumlah kasus kekerasan dan kejahatan seksual di sekitar anda melalui peta di home https://t.co/iKNzCPbc0z";0;0;0;0;;in;2479565004;1659529573682258000;1659529573682257921;"https://pbs.twimg.com/media/FwfVWmkWwAAtwyp.png";"photo";SaveFamilyID
Fri May 19 11:04:25 +0000 2023;1659515345659662300;1659515345659662338;"Pemkab Batang Gelar Sosialisasi Tindak Lanjut Kasus Kekerasan Seksual Pada Anak\nhttps://t.co/6Ru9vzLAbo";0;0;0;0;;in;1273449860507725825;1659515345659662300;1659515345659662338;"";"";mitrapost_
Fri May 19 14:20:20 +0000 2023;1659564648860094500;1659564648860094465;"11. Kekerasan Seksual saat tragedi Mei 1998 ialah bentuk serangan terhadap martabat manusia yang mengakibatkan penderitaan mendalam, trauma jangka panjang dan ketakutan yang meluas. Tindakan kejam ini terjadi akibat pembentukan psikologi massa yang seolah mewajarkan tindakan itu. https://t.co/VlXMtupgLi";0;1;11;49;;in;1226038913707282433;1659533952661729300;1659533952661729280;"https://pbs.twimg.com/media/Fwf1PgHaUAEz6Os.jpg";"photo";mazzini_gsp
Fri May 19 10:02:31 +0000 2023;1659499768308199400;1659499768308199424;"@Marimar_Aauw Masalahnya, saya bahas itu sama @irasjafii ujung2nya bahas kekerasan seksual, aborsi, kontrasepsi emergency... yhaaa gimana";0;0;0;2;;in;154757025;1659487614553194500;1659487614553194497;"";"";idhoen
Fri May 19 13:16:42 +0000 2023;1659548635305234400;1659548635305234432;"Saat menanggapi kasus kekerasan seksual, karena berbagai faktor, beberapa dari kita bisa jadi secara tidak sadar/tidak sengaja justru melontarkan respons yang memperburuk situasi korban. Hal seperti apa saja misalnya? \n\nIni 6 di antaranya!⬇️⬇️ https://t.co/QVLrcxmE0N";0;1;3;4;;in;213182937;1659548635305234400;1659548635305234432;"https://pbs.twimg.com/media/FwfmronaQAAMVUn.jpg";"photo";RAWCC
Fri May 19 13:44:37 +0000 2023;1659555660273717200;1659555660273717248;"Krisis &amp; Kritis❗️\nTerjadi lagi😭\nMengapa mereka yang harusnya mendidik akhlak dan budipekerti melakukannya?\n\nLagi, Pimpinan Ponpes Ditahan.\nDiduga Lakukan Kekerasan Seksual pada 41 Santriwati\nhttps://t.co/0AwEewQ8HV";12;50;69;199;;in;1320760933946331136;1659555660273717200;1659555660273717248;"";"";LArismi11
Fri May 19 13:47:10 +0000 2023;1659556301708595200;1659556301708595200;"Mahasiswa Universitas Mercu Buana Ciptakan Alat Digital Pendeteksi Kekerasan Seksual https://t.co/wHvFYY4Y08";0;0;0;2;;in;47596019;1659556301708595200;1659556301708595200;"";"";liputan6dotcom
Fri May 19 10:31:09 +0000 2023;1659506974080524300;1659506974080524289;"bisa jadi yang melakukan pelecehan/kekerasan seksual itu bapakmu sendiri";0;0;0;0;;in;1435463751369588738;1659441264750911500;1659441264750911488;"";"";earthyhermit
Fri May 19 02:34:16 +0000 2023;1659386962716037000;1659386962716037120;"Pendiri Center for Indonesia’s Strategic Development Initiatives, Diah Satyani Saminarsih, juga menyatakan bahwa tindakan kriminal ini (aborsi ilegal) masih ada karena pemerintah tidak bisa tegas dengan kebijakan aborsi untuk korban kekerasan seksual\n\nhttps://t.co/GjjNpJNrgz https://t.co/CJ0MEVWtu7";23;1;147;472;;in;1632670728503058439;1659385614847058000;1659385614847057921;"https://pbs.twimg.com/media/FwdTkeFagAA8pDS.png";"photo";TMIHARINI
Fri May 19 09:31:25 +0000 2023;1659491940969361400;1659491940969361408;"Perhatikan norma pada KUHP. \nPenentuan usia kehamilan hingga 14 minggu hanya pada korban kekerasan seksual sedangkan pada indikasi kedaruratan medis tdk ada batasan waktu.";0;1;3;2;;in;51937357;1659490297578139600;1659490297578139650;"";"";irasjafii
Fri May 19 12:24:16 +0000 2023;1659535442059071500;1659535442059071489;"Memasuki masa pertumbuhan, anak-anak yang hidup tanpa ayah memiliki potensi terkena masalah mental dan emosional, kurang bisa berbaur dengan teman sebaya, terdampak masalah kesehatan misalnya psikosomatis, kekerasan fisik, emosional dan seksual.\n\nhttps://t.co/kQp7JUGYhj";0;0;1;1;;in;18071520;1659535442059071500;1659535442059071489;"";"";antaranews
Fri May 19 02:28:55 +0000 2023;1659385614847058000;1659385614847057921;"Seorang dokter gigi di Bali membuka praktik aborsi ilegal sejak tahun 2006\n\nMenurut Polda Bali, dokter gigi KAW sudah menangani lebih dari 1.300 pasien sejak awal praktik aborsi\n\nKAW mengaku menangani aborsi ilegal karena kasihan dengan masa depan pasiennya yang rata2 masih muda https://t.co/Xcobhyui2m";173;40;264;1124;;in;1632670728503058439;1659385614847058000;1659385614847057921;"https://pbs.twimg.com/media/FwdSY4eacAIhN5r.png";"photo";TMIHARINI
Fri May 19 03:10:52 +0000 2023;1659396171406930000;1659396171406929921;"Sangat sulit melepaskan diri dari belenggu kekerasan, yang pelakunya merupakan keluarga. Belenggu dan siklus toksik terjadi dalam lingkaran KDRT dan utamanya kekerasan seksual seperti inses.\n\n#komnasperempuan #spptpkktp #kdrt #kekerasanseksual #perempuan https://t.co/dWrA5rYTre";1;1;6;13;;in;264004803;1659396171406930000;1659396171406929921;"https://pbs.twimg.com/media/FwdcBHYaEAAOyCF.jpg";"photo";KomnasPerempuan
Fri May 19 05:06:16 +0000 2023;1659425212742652000;1659425212742651904;"@pculc Iya makannya gw pengen shanbin pacaran ma seleb (kalo bisa bias gw, mempung cewekk gw banyakan ya kan) selain itu idol yg pcrn ma non seleb rentang kena kasus kekerasan atau pelecehan seksual, mau bener ga bener juga seringnya yang kena kan idolnya😢";0;0;0;1;;in;864705835531763713;1659422899915325400;1659422899915325441;"";"";strawbeenry
Fri May 19 04:02:51 +0000 2023;1659409257320808400;1659409257320808454;"#.\n\nKekerasan seksual. \n\nAda peringatan yang lain sebenarnya yaitu flash warning. \n\nMenurut Urban Dictionary, flash warming adalah sebuah istilah yang digunakan di media sosial untuk posting yang berisi lampu berkedip atau gambar berkedip, dan digunakan sebagai peringatan \n\n+";0;1;0;0;;in;1083383031308509186;1659407639288356900;1659407639288356864;"";"";orejohnnysuh
Fri May 19 08:57:03 +0000 2023;1659483291404374000;1659483291404374016;"Penanganan Kasus Kekerasan Seksual terhadap Anak di Tangsel Lamban, RPA Partai ... https://t.co/RTQF1B224Y";0;0;0;0;;in;411473305;1659483291404374000;1659483291404374016;"";"";InfoinTangsel
Fri May 19 07:30:48 +0000 2023;1659461588523565000;1659461588523565057;"Halo sobat penjaminan,\n\nHallo Jamtizen..\nDalam rangka menyambut HUT ke-53 PT Jamkrindo melaksanakan kegiatan perdana Roadshow Sosialisasi dan Edukasi Peduli Kesehatan Mental Cegah Perundungan dan Kekerasan Seksual Kepada 5.300 Siswa/I Sekolah Dasar. https://t.co/j1O9SoTa5G";0;0;0;1;;in;3313941331;1659461588523565000;1659461588523565057;"https://pbs.twimg.com/media/FweXg7RakAASpVh.jpg";"photo";pt_jamkrindo
Fri May 19 04:17:39 +0000 2023;1659412979321049000;1659412979321049095;"Polres Tanggamus menangkap seorang pria berinisial PJ (26) atas kasus kekerasan seksual terhadap anak di bawah umur di salah satu pondok pesantren (ponpes) di wilayah Kecamatan Gisting.\n\n#kekerasanseksual #ponpes #kriminal #tanggamus \nhttps://t.co/g1qWqkA7eU";0;0;0;0;;in;961851659692400640;1659412979321049000;1659412979321049095;"";"";lampungpost_
Fri May 19 07:13:00 +0000 2023;1659457108478414800;1659457108478414851;"Women's March Jakarta tidak mentoleransi tindakan kekerasan seksual dalam bentuk apapun!\n\nKami menyediakan POSKO ADUAN jika hal yang tidak diinginkan terjadi (semoga semua aman sentosa). https://t.co/1PluCnT4vL";0;1;9;10;;in;873760197407260672;1659457108478414800;1659457108478414851;"https://pbs.twimg.com/media/FweTcLHaMAAZD1b.jpg";"photo";womensmarchjkt
Fri May 19 08:26:12 +0000 2023;1659475529941282800;1659475529941282817;"Setuju, harusnya ada uu yang melegalkan aborsi untuk korban kekerasan seksual";0;0;0;0;;in;1219773461108670464;1659475529941282800;1659475529941282817;"";"";nyonyaosh_
Fri May 19 04:48:14 +0000 2023;1659420676841939000;1659420676841938944;"Rumit memang ;; at least ni dokter jadi satu2nya “penyelamat” cewe2 korban kekerasan seksual 😭";0;0;0;2;;in;4104146059;1659420676841939000;1659420676841938944;"";"";Linoliips
Fri May 19 06:15:04 +0000 2023;1659442530331803600;1659442530331803649;"Program kemanusiaan Partai Keadilan Sejahtera\njuga memberikan bantuan kepada korban kekerasan seksual dan kekerasan dalam rumah tangga. #PKSpembelaRakyat";0;0;0;0;;in;1224335213968257024;1659442530331803600;1659442530331803649;"";"";dpclengkong
Fri May 19 08:00:09 +0000 2023;1659468973673693200;1659468973673693186;"https://t.co/euhH1TPdjM, Balikpapan Kampus Poltek Negeri Balikpapan Bersama Humas Polda Kalimantan Timur mengadakan kuliah umum yang mengangkat tema “Sinergitas Kepolisian dan Perguruan Tinggi Dalam Pencegahan dan Penanggulangan Kekerasan Seksual”. https://t.co/XVjrbDbpk3";0;1;0;11;;in;226140504;1659468973673693200;1659468973673693186;"https://pbs.twimg.com/media/FweeMvjacAIQ4GI.jpg";"photo";Poldakaltim
Fri May 19 07:11:37 +0000 2023;1659456760799989800;1659456760799989760;"@KompasTV Bubarkan MUI, krn tdk bekerja, makan gaji buta,  kejadian berulang kali, kekerasan seksual di pondok2 pesantren.";0;0;0;0;;in;1491327837185675264;1659323616872530000;1659323616872529922;"";"";TonhoDa92957317
Fri May 19 09:24:53 +0000 2023;1659490297578139600;1659490297578139650;"Tiada hari tanpa diskusi #RUUKesehatan dan kali ini terkait isu Aborsi bareng @idhoen.\nPada dasarnya, aborsi merupakan tindak pidana menurut KUHP dengan pengecualian pada kekerasan seksual yg menyebabkan kehamilan dan adanya indikasi kdaruratan medis (Pasal 463 KUHP)";3;2;18;44;;in;51937357;1659490297578139600;1659490297578139650;"";"";irasjafii
Fri May 19 05:35:00 +0000 2023;1659432444842643500;1659432444842643456;"@sosmedkeras "Kalau dia korban pelecehan/kekerasan seksual"\nBukan pelaku dibawah pohon kecambah ya...";0;0;0;1;;in;1349982256291434498;1659395318205792300;1659395318205792256;"";"";seonu98
Fri May 19 07:13:02 +0000 2023;1659457117450043400;1659457117450043393;"Untuk peserta yang melihat tindak kekerasan seksual selama aksi berlangsung, sangat diharapkan untuk membantu korban.\nYuk lakukan aksi dengan aman dan damai!\n\n#womensmarchjakarta #wmj2023 #womensmarchjakarta2023 #feminism #womensmarch #sudahibungkamlawan #aksidamai https://t.co/mdVwgJIu2M";0;0;1;2;;in;873760197407260672;1659457108478414800;1659457108478414851;"https://pbs.twimg.com/media/FweTc23aEAE8V3Y.jpg";"photo";womensmarchjkt
Fri May 19 02:34:16 +0000 2023;1659386962716037000;1659386962716037120;"Pendiri Center for Indonesia’s Strategic Development Initiatives, Diah Satyani Saminarsih, juga menyatakan bahwa tindakan kriminal ini (aborsi ilegal) masih ada karena pemerintah tidak bisa tegas dengan kebijakan aborsi untuk korban kekerasan seksual\n\nhttps://t.co/GjjNpJNrgz https://t.co/CJ0MEVWtu7";23;1;147;472;;in;1632670728503058439;1659385614847058000;1659385614847057921;"https://pbs.twimg.com/media/FwdTkeFagAA8pDS.png";"photo";TMIHARINI
Fri May 19 05:22:27 +0000 2023;1659429287815172000;1659429287815172098;"Apa Saja yang Merupakan Tindakan Kekerasan Seksual?\n\nhttps://t.co/D3BlFoedkh\n\n#서울특별시 #SEOUL \n#서울외국인포털 #SeoulForeignerPortal\n#서울외국인주민지원센터 \n#SeoulForeignResidentCenter #首尔外国人居民服务中心 https://t.co/dHnkEjH5Ay";0;0;0;0;;in;1581821977643593730;1659429287815172000;1659429287815172098;"https://pbs.twimg.com/media/Fwd6Ir1aEAEvieb.jpg";"photo";Seoul_FRC
Fri May 19 03:31:06 +0000 2023;1659401266060226600;1659401266060226566;"Setuju harusnya ada tempat aborsi legal untuk korban kekerasan seksual. Ga bisa bayangin harus hamil dan merawat anak dari pelaku😭";0;0;0;2;;in;365850706;1659401266060226600;1659401266060226566;"";"";qyurea
Fri May 19 07:29:45 +0000 2023;1659461322063630300;1659461322063630337;"Di tempat berbeda, Menteri PPPA bertemu dan berdialog dengan para anak korban kekerasan seksual yang dilakukan guru ngaji di Kab. Sleman. Dukungan dan apresiasi disampaikan atas keberanian korban yang melapor dan kesigapan pendamping. https://t.co/VK3DGfBrZ1";0;1;0;0;;in;732188412;1659461318301339600;1659461318301339648;"https://pbs.twimg.com/media/FweWnnzakAAQhHS.jpg";"photo";kpp_pa
Fri May 19 08:39:27 +0000 2023;1659478864614285300;1659478864614285313;"Tercatat sebanyak 602 kasus kekerasan seksual pada anak di Jatim pada 2022.    https://t.co/fadtgzoymu";0;0;0;1;;in;22126902;1659478864614285300;1659478864614285313;"";"";republikaonline
Fri May 19 08:48:52 +0000 2023;1659481232026091500;1659481232026091520;"Angka kekerasan seksual pada anak di 2022 mencapai 602 kasus atau 51,85 persen dari total 1161 kasus kekerasan yang terjadi pada anak. #selaluid #breakingnews\nhttps://t.co/5HzzdW5hyR";0;0;0;0;;in;1286703883075514374;1659481232026091500;1659481232026091520;"";"";selaluid
Fri May 19 00:39:45 +0000 2023;1659358142134882300;1659358142134882304;"@Kramat_satu anak di abwah umur d jadikan obyek kekerasan seksual.";0;1;0;1;;in;1535283561296560134;1659334576282402800;1659334576282402816;"";"";wiwitpuji56
